id,name,category,image_url
cafe7d52-5b62-4664-8115-9446019c0aef,"Premium Designer Wall Clock 229",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-229.png
94647a92-91c9-4310-9634-c18bdbd01dcf,"Premium Designer Wall Clock 230",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-230.png
9883fc85-c6ac-42aa-a318-978bcaf3ed35,"Premium Designer Wall Clock 231",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-231.png
97b8c026-c653-4588-bb38-9d270857b3b3,"Premium Designer Wall Clock 232",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-232.png
43029436-db37-48de-bae1-f8600739c070,"Premium Designer Wall Clock 233",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-233.png
d0de43f4-c7e2-40ae-b15e-86fe512d2033,"Premium Designer Wall Clock 235",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-235.png
10499b4f-e698-407f-832d-a6cc2b590bdc,"Premium Designer Wall Clock 236",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-236.png
299c8a74-aee8-44f2-869b-4bf69fa2bee2,"Premium Designer Wall Clock 237",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-237.png
03c423db-d66f-42f4-b88d-7ec403a1deb9,"Premium Designer Wall Clock 238",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-238.png
a5a16d61-3215-4ac4-9eab-eaabee795360,"Premium Designer Wall Clock 240",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-240.png
52197cb8-75e1-48b0-8278-3d6ca72ab0a7,"Premium Designer Wall Clock 241",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-241.png
c90368ff-90fc-4b84-a0bc-3534b514690e,"Premium Designer Wall Clock 242",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-242.png
4a8269f2-0aea-44ea-a562-5872dbae93b1,"Premium Designer Wall Clock 243",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-243.png
31796994-9e29-4d3f-b6ed-599c77b016ec,"Premium Designer Wall Clock 244",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-244.png
8cd4c0e4-94e5-42a9-a10e-89d4ee830d96,"Premium Designer Wall Clock 245",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-245.png
fb473f99-1c01-46c2-bb75-79f68bd62781,"Premium Designer Wall Clock 246",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-246.png
20886fce-3926-4f6d-bdff-06cbff916952,"Premium Designer Wall Clock 247",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-247.png
f96fc247-fab3-408a-9609-c6689d4f7c5c,"Premium Designer Wall Clock 248",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-248.png
3b779e74-743e-4e6d-8411-a7ea33111019,"Premium Designer Wall Clock 249",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-249.png
1345611b-caeb-48de-bc26-ec30e69e19da,"Premium Designer Wall Clock 250",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-250.png
cbf1c415-f982-4e5f-8cd6-1e9b2beb8158,"Premium Designer Wall Clock 251",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-251.png
3e3e956f-0a8e-49fd-bbaf-225c64556270,"Premium Designer Wall Clock 252",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-252.png
a2b78c6b-18f7-439e-b3c1-87727840c476,"Premium Designer Wall Clock 253",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-253.png
8ebc27bb-b65f-49e2-8b85-ddb86dce7955,"Premium Designer Wall Clock 254",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-254.png
ccf80197-a1b3-4c4d-ab2f-fe4d5d238450,"Premium Designer Wall Clock 257",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-257.png
a1408b3f-69bd-491f-ad4c-4a419cd7eac8,"Premium Designer Wall Clock 259",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-259.png
e2328bde-a471-4c31-a93f-efa91620181b,"Premium Designer Wall Clock 260",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-260.png
a817949d-4667-4ae2-860c-336b52eb13cf,"Premium Designer Wall Clock 261",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-261.png
dc9c9400-89b0-4367-90d6-a65fb06998d8,"Premium Designer Wall Clock 262",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-262.png
52bd61af-9a13-47a1-a3b8-824fcad95810,"Premium Designer Wall Clock 263",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-263.png
8553aad7-e97d-401c-92af-8b103934f9f2,"Premium Designer Wall Clock 264",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-264.png
2d4a7392-de84-4efd-98aa-3ce39d4fe76f,"Premium Designer Wall Clock 265",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-265.png
71a9487f-9c8b-4c51-83a3-d332cd1ed734,"Premium Designer Wall Clock 266",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-266.png
febbd63e-7342-466c-837b-38b132ae2167,"Premium Designer Wall Clock 267",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-267.png
0f2dd236-3324-43e3-91f3-c68d13752b52,"Premium Designer Wall Clock 268",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-268.png
b06fbf2c-63de-4266-a12d-e32fb886ba91,"Premium Designer Wall Clock 269",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-269.png
67d7299b-2cc8-495e-81c8-57eaab44fee2,"Premium Designer Wall Clock 270",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-270.png
6ee8bb90-c876-4391-a054-9c0845aee006,"Premium Designer Wall Clock 271",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-271.png
cce7ea8b-f2ce-48ee-a5df-7af5ee8fa6f5,"Premium Designer Wall Clock 272",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-272.png
11fd197a-bd51-4849-ac30-c0ec60b994eb,"Premium Designer Wall Clock 273",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/clocks/product-273.png
171e80dc-680d-4c68-9adf-eecfc4f28418,"Home Appliance / Blower Fan 276",lighting,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/blower-fan/product-276.png
a08e7a9c-8a80-4dc3-863f-3cc18487cf96,"Beautiful Statue Showpiece 281",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-281.png
444764f6-977c-475a-8337-2f3b29ba03cb,"Beautiful Statue Showpiece 282",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-282.png
eac6daf9-5849-4703-9eb5-e968e014e66b,"Beautiful Statue Showpiece 283",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-283.png
376e8cef-bb80-4259-9dae-4e573f56f064,"Beautiful Statue Showpiece 284",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-284.png
70b9d7df-8ab0-4a69-9005-38581a00ba01,"Beautiful Statue Showpiece 286",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-286.png
a39f8fe2-1911-4231-808d-7fda6e8ce23b,"Beautiful Statue Showpiece 287",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-287.png
e24fe2cb-2613-457f-89bb-7371b2789518,"Beautiful Statue Showpiece 288",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-288.png
20a1f94f-1ffc-4f36-9124-14dbb5049b3a,"Beautiful Statue Showpiece 289",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-289.png
dfcaab0a-2328-417d-8dbb-9c5efed22d02,"Beautiful Statue Showpiece 290",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-290.png
95fd0a9e-742a-4b81-a607-836daf355b21,"Beautiful Statue Showpiece 291",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-291.png
c27b8292-6c27-422a-85b6-db7886a5506e,"Beautiful Statue Showpiece 293",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-293.png
bc5c3277-fc6a-47ff-8977-a3fcf1160d3e,"Beautiful Statue Showpiece 294",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-294.png
9e63af7e-288a-43d4-bfa6-b6852e5fabc4,"Beautiful Statue Showpiece 295",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-295.png
6b212c67-da37-4f7d-a33e-190efda90415,"Beautiful Statue Showpiece 296",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-296.png
d0723e11-8ad2-41f8-8cb5-9651b35ee1f6,"Beautiful Statue Showpiece 297",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-297.png
bbbe2c4f-64da-431b-866e-dc171127c7cf,"Beautiful Statue Showpiece 298",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-298.png
a8d768ed-c95a-49db-a660-033414291a3b,"Beautiful Statue Showpiece 299",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-299.png
cab0184d-e80c-4062-bae8-887df8726d0f,"Beautiful Statue Showpiece 300",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-300.png
b1a2a49d-55c4-4f54-a609-cc8d25f39148,"Beautiful Statue Showpiece 301",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-301.png
23ca69ce-617d-4e29-9c0f-169e001fe2c6,"Beautiful Statue Showpiece 303",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-303.png
355589c1-697d-4820-aa07-06ec4bc9fae7,"Beautiful Statue Showpiece 304",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-304.png
b9afaa75-91bf-40e9-9bc4-9bc365580428,"Beautiful Statue Showpiece 305",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-305.png
e984f7c0-0acd-4f64-acc9-b7c134ec487d,"Beautiful Statue Showpiece 306",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-306.png
16ce48fa-06c6-4875-a16b-5a656ce43e79,"Beautiful Statue Showpiece 307",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-307.png
b2cbec84-1153-4523-9c49-6a9a2747887f,"Beautiful Statue Showpiece 308",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-308.png
ad8c8cf5-7aa7-4871-8d7c-453590b827ed,"Beautiful Statue Showpiece 311",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-311.png
323492d5-d3a9-416e-9b93-b6189fbc77d6,"Beautiful Statue Showpiece 312",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-312.png
ee37d4ff-300f-4da7-9b2e-c0ba20a72139,"Beautiful Statue Showpiece 313",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-313.png
2af58e6f-2176-4982-a472-3d183f026748,"Beautiful Statue Showpiece 314",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-314.png
2aa63811-af7e-4efe-81f0-86b2625fb4f2,"Beautiful Statue Showpiece 315",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-315.png
780399ea-285a-4276-9bf4-1f112019c2da,"Beautiful Statue Showpiece 316",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-316.png
3aad8527-e132-4d5c-a8d5-2064c9793a30,"Beautiful Statue Showpiece 317",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-317.png
7114cce0-1511-4c9f-b131-018d335cbe48,"Beautiful Statue Showpiece 318",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-318.png
cf380e1a-81af-4b14-9e59-7860bb7319d4,"Beautiful Statue Showpiece 319",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-319.png
e6118e8e-7be6-479f-b6df-e52f09ed5939,"Beautiful Statue Showpiece 321",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-321.png
8fccd0fd-326d-4c6a-a536-43bd5b80a4d6,"Beautiful Statue Showpiece 322",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-322.png
9d73e362-c6f4-443b-b3ea-3633de3bff5a,"Beautiful Statue Showpiece 323",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-323.png
c0bd468a-2dba-4f81-9876-b2aeb3ad376b,"Beautiful Statue Showpiece 324",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-324.png
ab1ba228-9495-4f66-8232-23001453003e,"Beautiful Statue Showpiece 325",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-325.png
1fd82f72-80d4-4155-ba56-4948a29e1e82,"Beautiful Statue Showpiece 326",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-326.png
5a5c0512-06ca-420e-a6a0-20e4c66c42a7,"Beautiful Statue Showpiece 328",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-328.png
d3575cbb-4a19-46c0-91dc-ad9f5ad4b822,"Beautiful Statue Showpiece 329",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-329.png
ecf051d0-9c54-4b11-a68b-2826d979437e,"Beautiful Statue Showpiece 331",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-331.png
1c54fd73-890f-4d2d-921f-0e8ad15b66e4,"Beautiful Statue Showpiece 332",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-332.png
57ffb407-437e-4bce-b91d-32f4ea29bc59,"Beautiful Statue Showpiece 333",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-333.png
8bf7d2be-1837-4f23-a81d-81d8a9346114,"Beautiful Statue Showpiece 334",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-334.png
ad3cc63b-e30c-4a82-99ab-89ef161a3e32,"Beautiful Statue Showpiece 335",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-335.png
b31ebe14-7a5f-4c72-b6ec-20903c5fbcad,"Beautiful Statue Showpiece 336",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-336.png
a8e700f5-437e-4574-b909-93f695c10151,"Beautiful Statue Showpiece 337",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-337.png
f889f478-9e64-43a1-8982-c04f6ba555a3,"Beautiful Statue Showpiece 338",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-338.png
ad965447-5b08-4c7a-abbd-0911c640870b,"Beautiful Statue Showpiece 339",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-339.png
2408c821-7f50-4ad0-a739-4755aa03993b,"Beautiful Statue Showpiece 341",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-341.png
256acb72-05ca-4abf-9d84-cc17bdfda7c3,"Beautiful Statue Showpiece 342",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-342.png
45ae3d15-b6de-4533-9957-e18ddb765b2b,"Beautiful Statue Showpiece 343",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-343.png
925105b7-6950-441c-b5c9-dace0e280690,"Beautiful Statue Showpiece 344",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-344.png
1b47a589-2677-4a27-bd14-65e7c2449823,"Beautiful Statue Showpiece 347",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-347.png
fca2c642-0ba0-42b4-822a-299b6d09c150,"Beautiful Statue Showpiece 348",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-348.png
38d176cd-35d2-48f0-862b-0ba645216e0b,"Beautiful Statue Showpiece 349",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-349.png
bdaf01fb-8b70-4182-b8c1-b7441f1f9424,"Beautiful Statue Showpiece 350",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-350.png
d9845c11-89b2-4844-9a02-2397bfb7c914,"Beautiful Statue Showpiece 351",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-351.png
543daec6-77c7-49c9-9d4f-45214f08ae94,"Beautiful Statue Showpiece 352",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-352.png
51c0e254-eadf-4bd0-9adf-341f0a87d0b0,"Beautiful Statue Showpiece 353",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-353.png
849e3996-8a12-479d-810d-8fa0fe2308b2,"Beautiful Statue Showpiece 354",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-354.png
9a4c1e03-4d93-4471-9a80-5751079e9c8c,"Beautiful Statue Showpiece 355",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-355.png
f191da8b-cb5d-45f5-9bd9-3ae84634628c,"Beautiful Statue Showpiece 356",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-356.png
e79ee0a4-2352-443e-a1d4-695ae88c8984,"Beautiful Statue Showpiece 357",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-357.png
88af91fa-39b5-454b-a17b-eb43e655b940,"Beautiful Statue Showpiece 358",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-358.png
d045ed1f-305f-4c8e-a3c4-0d63d908d443,"Beautiful Statue Showpiece 360",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-360.png
d9ffa379-901a-48e2-b309-e869037f9848,"Beautiful Statue Showpiece 361",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-361.png
a9acfec8-8456-47e8-92d7-862b6b729ee5,"Beautiful Statue Showpiece 362",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-362.png
eed8581e-2f26-4a85-805c-f90ee473de1a,"Beautiful Statue Showpiece 364",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-364.png
5ad0ef2e-84b8-4d00-a06a-3aebcfd03715,"Beautiful Statue Showpiece 365",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-365.png
2699084f-e3a3-4db7-a1ec-2dda72858734,"Beautiful Statue Showpiece 366",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-366.png
97cec086-fc4c-4e71-97e9-e1cc02f972cb,"Beautiful Statue Showpiece 367",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-367.png
d721b488-fa41-46d2-a402-2ead05a5c810,"Beautiful Statue Showpiece 368",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-368.png
d6391fde-ac38-471e-b542-f6622738f848,"Beautiful Statue Showpiece 369",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-369.png
1931b59b-3a1c-4fdb-842b-9b860abaf65f,"Beautiful Statue Showpiece 370",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-370.png
223352b4-3787-4379-a348-4b65e67f3b0a,"Beautiful Statue Showpiece 371",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-371.png
5bf240cd-7e9e-47ac-9e82-c12b0db1f4d5,"Beautiful Statue Showpiece 372",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-372.png
c73657f5-534f-4b59-8b8c-5186b467e44f,"Beautiful Statue Showpiece 373",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-373.png
9a2476aa-d65e-49f9-a7a7-15bc0a02e62d,"Beautiful Statue Showpiece 374",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-374.png
919f651a-cad0-4066-9e44-a16bc18c78df,"Beautiful Statue Showpiece 375",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-375.png
09097b1e-5733-48b3-a5d4-1b73ed88fb60,"Beautiful Statue Showpiece 376",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-376.png
84aef68a-1e05-44d4-8966-1a1805b86f75,"Beautiful Statue Showpiece 377",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-377.png
3bcaf840-81b3-4539-be85-2806f6997e5d,"Beautiful Statue Showpiece 379",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-379.png
b4001cde-2067-4bfd-9c89-7c04aef32e57,"Designer Wall Hanging Frame 396",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/wall-frames/product-396.png
af79e7a8-06c0-44d6-bdde-ce2ed32edda2,"Beautiful Statue Showpiece 381",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-381.png
b93d1e4f-40b4-42c9-9f41-9fc01f7b5a69,"Beautiful Statue Showpiece 382",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-382.png
c0c78027-9022-4623-95cc-69c8c8b82431,"Beautiful Statue Showpiece 383",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-383.png
32cffbfe-1e2d-4401-8942-9fec2e9eebb7,"Beautiful Statue Showpiece 384",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-384.png
2d2e9129-df28-43a1-be00-65e654c0dc29,"Beautiful Statue Showpiece 385",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-385.png
401d091a-115c-4291-a176-8ecf1d0fc073,"Beautiful Statue Showpiece 386",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-386.png
e8822d6e-91c4-45da-a4dc-b5bf38f5b81b,"Beautiful Statue Showpiece 387",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-387.png
4bef4a14-f5e7-4964-8d5f-3b28cd750549,"Beautiful Statue Showpiece 388",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-388.png
79d523ab-852c-4fe0-a97d-4aedc25a3a00,"Beautiful Statue Showpiece 389",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-389.png
c6a38d9f-6211-41b7-b0dc-71f783bc3870,"Beautiful Statue Showpiece 390",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-390.png
a80752d7-0e16-4367-b17f-a0835f05fa7f,"Beautiful Statue Showpiece 391",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-391.png
c53282b0-e358-4e93-9f03-c1c8ba146843,"Beautiful Statue Showpiece 393",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-393.png
1d369175-0fc7-4d2a-b438-6ae6de82ae96,"Beautiful Statue Showpiece 394",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-394.png
9984a58e-c291-4240-ac4e-f65543488eaf,"Beautiful Statue Showpiece 395",decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/statues/product-395.png
f99450f3-319c-4a24-9e7d-772f66737705,"Designer Wall Hanging Frame 398",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/wall-frames/product-398.png
5cd3c842-6bce-4874-b7ad-7757be490969,"Designer Wall Hanging Frame 399",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/wall-frames/product-399.png
cf0e09eb-9901-4941-a03f-465336d24b5f,"Designer Wall Hanging Frame 400",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/wall-frames/product-400.png
dd860882-39c7-47d4-ba8e-e90307e1d1ac,"Designer Wall Hanging Frame 401",wall-decor,https://rgpkomngygapwjhnbgaf.supabase.co/storage/v1/object/public/product-images/wall-frames/product-401.png
